record_id,title,abstract,year,seed_theme,record_type,text_for_embedding
protac-landscape-02-0500,E3 ligase selection in ligase expression profiling: study 500,"This study examines ligase expression profiling through tissue dependence, ligase biology, and cell context. It also discusses links to dose projection and oral exposure, alongside validation cohort and mechanism of resistance.",2022,Ligase biology,core,"E3 ligase selection in ligase expression profiling: study 500 [SEP] This study examines ligase expression profiling through tissue dependence, ligase biology, and cell context. It also discusses links to dose projection and oral exposure, alongside validation cohort and mechanism of resistance."
protac-landscape-x-0141,Integrated analysis of kinase targets with CRBN programs: study 141,"This paper links structure-activity relationship and linker chemistry to tissue dependence and cell context. The framing emphasizes translational biomarker, real-world evidence, and patient stratification across mixed translational contexts.",2022,Degrader chemistry + Ligase biology,crossover,"Integrated analysis of kinase targets with CRBN programs: study 141 [SEP] This paper links structure-activity relationship and linker chemistry to tissue dependence and cell context. The framing emphasizes translational biomarker, real-world evidence, and patient stratification across mixed translational contexts."
protac-landscape-01-0362,Degrader design for transcription factors: study 362,"This study examines transcription factors through structure-activity relationship, chemical series, and linker chemistry. It also discusses links to kinetic reasoning and selectivity logic, alongside mechanism of resistance and portfolio review.",2021,Degrader chemistry,core,"Degrader design for transcription factors: study 362 [SEP] This study examines transcription factors through structure-activity relationship, chemical series, and linker chemistry. It also discusses links to kinetic reasoning and selectivity logic, alongside mechanism of resistance and portfolio review."
protac-landscape-03-0458,Ternary complex modeling for structural dynamics: study 458,"This study examines structural dynamics through kinetic reasoning, ternary complex, and selectivity logic. It also discusses links to structure-activity relationship and chemical series, alongside patient stratification and translational biomarker.",2023,Ternary complex,core,"Ternary complex modeling for structural dynamics: study 458 [SEP] This study examines structural dynamics through kinetic reasoning, ternary complex, and selectivity logic. It also discusses links to structure-activity relationship and chemical series, alongside patient stratification and translational biomarker."
protac-landscape-04-0494,Exposure translation for brain-penetrant degraders: study 494,"This study examines brain-penetrant degraders through distribution challenge, dose projection, and development path. It also discusses links to ligase expression and ligase biology, alongside validation cohort and real-world evidence.",2024,PK and translation,core,"Exposure translation for brain-penetrant degraders: study 494 [SEP] This study examines brain-penetrant degraders through distribution challenge, dose projection, and development path. It also discusses links to ligase expression and ligase biology, alongside validation cohort and real-world evidence."
protac-landscape-04-0172,Exposure translation for human dose projection: study 172,"This study examines human dose projection through development path, distribution challenge, and PK translation. It also discusses links to degrader optimization and chemical series, alongside validation cohort and molecular profiling.",2020,PK and translation,core,"Exposure translation for human dose projection: study 172 [SEP] This study examines human dose projection through development path, distribution challenge, and PK translation. It also discusses links to degrader optimization and chemical series, alongside validation cohort and molecular profiling."
protac-landscape-x-0335,Integrated analysis of residence time with oral degraders: study 335,"This paper links cooperativity and binding geometry to distribution challenge and oral exposure. The framing emphasizes validation cohort, real-world evidence, and translational biomarker across mixed translational contexts.",2024,Ternary complex + PK and translation,crossover,"Integrated analysis of residence time with oral degraders: study 335 [SEP] This paper links cooperativity and binding geometry to distribution challenge and oral exposure. The framing emphasizes validation cohort, real-world evidence, and translational biomarker across mixed translational contexts."
protac-landscape-04-0151,Exposure translation for PK-PD linkage: study 151,"This study examines PK-PD linkage through oral exposure, development path, and PK translation. It also discusses links to chemical series and structure-activity relationship, alongside molecular profiling and validation cohort.",2023,PK and translation,core,"Exposure translation for PK-PD linkage: study 151 [SEP] This study examines PK-PD linkage through oral exposure, development path, and PK translation. It also discusses links to chemical series and structure-activity relationship, alongside molecular profiling and validation cohort."
protac-landscape-04-0336,Exposure translation for human dose projection: study 336,"This study examines human dose projection through development path, distribution challenge, and oral exposure. It also discusses links to kinetic reasoning and cooperativity, alongside dose optimization and validation cohort.",2022,PK and translation,core,"Exposure translation for human dose projection: study 336 [SEP] This study examines human dose projection through development path, distribution challenge, and oral exposure. It also discusses links to kinetic reasoning and cooperativity, alongside dose optimization and validation cohort."
protac-landscape-03-0115,Ternary complex modeling for residence time: study 115,"This study examines residence time through cooperativity, kinetic reasoning, and binding geometry. It also discusses links to development path and brain penetration, alongside mechanism of resistance and translational biomarker.",2022,Ternary complex,core,"Ternary complex modeling for residence time: study 115 [SEP] This study examines residence time through cooperativity, kinetic reasoning, and binding geometry. It also discusses links to development path and brain penetration, alongside mechanism of resistance and translational biomarker."
protac-landscape-04-0347,Exposure translation for PK-PD linkage: study 347,"This study examines PK-PD linkage through PK translation, brain penetration, and dose projection. It also discusses links to ligase expression and tissue dependence, alongside clinical development and early-phase trial.",2021,PK and translation,core,"Exposure translation for PK-PD linkage: study 347 [SEP] This study examines PK-PD linkage through PK translation, brain penetration, and dose projection. It also discusses links to ligase expression and tissue dependence, alongside clinical development and early-phase trial."
protac-landscape-03-0318,Ternary complex modeling for structural dynamics: study 318,"This study examines structural dynamics through selectivity logic, kinetic reasoning, and structural model. It also discusses links to recruiter choice and tissue dependence, alongside real-world evidence and translational biomarker.",2021,Ternary complex,core,"Ternary complex modeling for structural dynamics: study 318 [SEP] This study examines structural dynamics through selectivity logic, kinetic reasoning, and structural model. It also discusses links to recruiter choice and tissue dependence, alongside real-world evidence and translational biomarker."
protac-landscape-r-0130,"Landscape review of transcription factors, DCAF strategies, and degradation selectivity","This review connects structure-activity relationship, tissue dependence, kinetic reasoning, and development path. It frames the field around dose optimization, real-world evidence, early-phase trial, and mechanism of resistance.",2025,review-like mixed corpus,review,"Landscape review of transcription factors, DCAF strategies, and degradation selectivity [SEP] This review connects structure-activity relationship, tissue dependence, kinetic reasoning, and development path. It frames the field around dose optimization, real-world evidence, early-phase trial, and mechanism of resistance."
protac-landscape-01-0298,Degrader design for transcription factors: study 298,"This study examines transcription factors through warhead design, degrader optimization, and structure-activity relationship. It also discusses links to selective degradation and ligase expression, alongside dose optimization and validation cohort.",2023,Degrader chemistry,core,"Degrader design for transcription factors: study 298 [SEP] This study examines transcription factors through warhead design, degrader optimization, and structure-activity relationship. It also discusses links to selective degradation and ligase expression, alongside dose optimization and validation cohort."
protac-landscape-03-0314,Ternary complex modeling for structural dynamics: study 314,"This study examines structural dynamics through cooperativity, binding geometry, and kinetic reasoning. It also discusses links to degrader optimization and warhead design, alongside dose optimization and portfolio review.",2023,Ternary complex,core,"Ternary complex modeling for structural dynamics: study 314 [SEP] This study examines structural dynamics through cooperativity, binding geometry, and kinetic reasoning. It also discusses links to degrader optimization and warhead design, alongside dose optimization and portfolio review."
protac-landscape-02-0438,E3 ligase selection in VHL recruiters: study 438,"This study examines VHL recruiters through selective degradation, ligase biology, and recruiter choice. It also discusses links to permeability challenge and chemical series, alongside patient stratification and portfolio review.",2020,Ligase biology,core,"E3 ligase selection in VHL recruiters: study 438 [SEP] This study examines VHL recruiters through selective degradation, ligase biology, and recruiter choice. It also discusses links to permeability challenge and chemical series, alongside patient stratification and portfolio review."
protac-landscape-01-0241,Degrader design for kinase targets: study 241,"This study examines kinase targets through structure-activity relationship, warhead design, and degrader optimization. It also discusses links to selective degradation and ligase expression, alongside portfolio review and patient stratification.",2020,Degrader chemistry,core,"Degrader design for kinase targets: study 241 [SEP] This study examines kinase targets through structure-activity relationship, warhead design, and degrader optimization. It also discusses links to selective degradation and ligase expression, alongside portfolio review and patient stratification."
protac-landscape-03-0433,Ternary complex modeling for cooperativity prediction: study 433,"This study examines cooperativity prediction through binding geometry, cooperativity, and kinetic reasoning. It also discusses links to oral exposure and brain penetration, alongside real-world evidence and portfolio review.",2022,Ternary complex,core,"Ternary complex modeling for cooperativity prediction: study 433 [SEP] This study examines cooperativity prediction through binding geometry, cooperativity, and kinetic reasoning. It also discusses links to oral exposure and brain penetration, alongside real-world evidence and portfolio review."
protac-landscape-02-0083,E3 ligase selection in DCAF strategies: study 83,"This study examines DCAF strategies through ligase expression, recruiter choice, and cell context. It also discusses links to oral exposure and PK translation, alongside patient stratification and mechanism of resistance.",2025,Ligase biology,core,"E3 ligase selection in DCAF strategies: study 83 [SEP] This study examines DCAF strategies through ligase expression, recruiter choice, and cell context. It also discusses links to oral exposure and PK translation, alongside patient stratification and mechanism of resistance."
protac-landscape-r-0407,"Landscape review of epigenetic regulators, ligase expression profiling, and cooperativity prediction","This review connects permeability challenge, tissue dependence, ternary complex, and distribution challenge. It frames the field around validation cohort, portfolio review, mechanism of resistance, and patient stratification.",2020,review-like mixed corpus,review,"Landscape review of epigenetic regulators, ligase expression profiling, and cooperativity prediction [SEP] This review connects permeability challenge, tissue dependence, ternary complex, and distribution challenge. It frames the field around validation cohort, portfolio review, mechanism of resistance, and patient stratification."
protac-landscape-04-0455,Exposure translation for PK-PD linkage: study 455,"This study examines PK-PD linkage through dose projection, oral exposure, and PK translation. It also discusses links to ligase biology and recruiter choice, alongside portfolio review and molecular profiling.",2021,PK and translation,core,"Exposure translation for PK-PD linkage: study 455 [SEP] This study examines PK-PD linkage through dose projection, oral exposure, and PK translation. It also discusses links to ligase biology and recruiter choice, alongside portfolio review and molecular profiling."
protac-landscape-03-0335,Ternary complex modeling for residence time: study 335,"This study examines residence time through binding geometry, kinetic reasoning, and cooperativity. It also discusses links to chemical series and degrader optimization, alongside portfolio review and real-world evidence.",2020,Ternary complex,core,"Ternary complex modeling for residence time: study 335 [SEP] This study examines residence time through binding geometry, kinetic reasoning, and cooperativity. It also discusses links to chemical series and degrader optimization, alongside portfolio review and real-world evidence."
protac-landscape-04-0230,Exposure translation for brain-penetrant degraders: study 230,"This study examines brain-penetrant degraders through dose projection, oral exposure, and development path. It also discusses links to cell context and recruiter choice, alongside clinical development and mechanism of resistance.",2024,PK and translation,core,"Exposure translation for brain-penetrant degraders: study 230 [SEP] This study examines brain-penetrant degraders through dose projection, oral exposure, and development path. It also discusses links to cell context and recruiter choice, alongside clinical development and mechanism of resistance."
protac-landscape-04-0173,Exposure translation for oral degraders: study 173,"This study examines oral degraders through distribution challenge, dose projection, and brain penetration. It also discusses links to selective degradation and tissue dependence, alongside dose optimization and portfolio review.",2021,PK and translation,core,"Exposure translation for oral degraders: study 173 [SEP] This study examines oral degraders through distribution challenge, dose projection, and brain penetration. It also discusses links to selective degradation and tissue dependence, alongside dose optimization and portfolio review."
protac-landscape-01-0351,Degrader design for epigenetic regulators: study 351,"This study examines epigenetic regulators through degrader optimization, chemical series, and linker chemistry. It also discusses links to oral exposure and distribution challenge, alongside translational biomarker and early-phase trial.",2022,Degrader chemistry,core,"Degrader design for epigenetic regulators: study 351 [SEP] This study examines epigenetic regulators through degrader optimization, chemical series, and linker chemistry. It also discusses links to oral exposure and distribution challenge, alongside translational biomarker and early-phase trial."
protac-landscape-r-0246,"Landscape review of transcription factors, DCAF strategies, and degradation selectivity","This review connects structure-activity relationship, selective degradation, ternary complex, and oral exposure. It frames the field around early-phase trial, validation cohort, real-world evidence, and mechanism of resistance.",2021,review-like mixed corpus,review,"Landscape review of transcription factors, DCAF strategies, and degradation selectivity [SEP] This review connects structure-activity relationship, selective degradation, ternary complex, and oral exposure. It frames the field around early-phase trial, validation cohort, real-world evidence, and mechanism of resistance."
protac-landscape-03-0221,Ternary complex modeling for cooperativity prediction: study 221,"This study examines cooperativity prediction through binding geometry, cooperativity, and ternary complex. It also discusses links to chemical series and structure-activity relationship, alongside molecular profiling and dose optimization.",2020,Ternary complex,core,"Ternary complex modeling for cooperativity prediction: study 221 [SEP] This study examines cooperativity prediction through binding geometry, cooperativity, and ternary complex. It also discusses links to chemical series and structure-activity relationship, alongside molecular profiling and dose optimization."
protac-landscape-01-0350,Degrader design for transcription factors: study 350,"This study examines transcription factors through chemical series, permeability challenge, and structure-activity relationship. It also discusses links to ternary complex and selectivity logic, alongside patient stratification and portfolio review.",2021,Degrader chemistry,core,"Degrader design for transcription factors: study 350 [SEP] This study examines transcription factors through chemical series, permeability challenge, and structure-activity relationship. It also discusses links to ternary complex and selectivity logic, alongside patient stratification and portfolio review."
protac-landscape-04-0019,Exposure translation for PK-PD linkage: study 19,"This study examines PK-PD linkage through oral exposure, dose projection, and distribution challenge. It also discusses links to linker chemistry and permeability challenge, alongside mechanism of resistance and patient stratification.",2023,PK and translation,core,"Exposure translation for PK-PD linkage: study 19 [SEP] This study examines PK-PD linkage through oral exposure, dose projection, and distribution challenge. It also discusses links to linker chemistry and permeability challenge, alongside mechanism of resistance and patient stratification."
protac-landscape-r-0048,"Landscape review of nuclear receptors, CRBN programs, and structural dynamics","This review connects warhead design, cell context, cooperativity, and PK translation. It frames the field around portfolio review, real-world evidence, translational biomarker, and dose optimization.",2021,review-like mixed corpus,review,"Landscape review of nuclear receptors, CRBN programs, and structural dynamics [SEP] This review connects warhead design, cell context, cooperativity, and PK translation. It frames the field around portfolio review, real-world evidence, translational biomarker, and dose optimization."
protac-landscape-02-0144,E3 ligase selection in ligase expression profiling: study 144,"This study examines ligase expression profiling through cell context, selective degradation, and ligase expression. It also discusses links to permeability challenge and degrader optimization, alongside early-phase trial and clinical development.",2020,Ligase biology,core,"E3 ligase selection in ligase expression profiling: study 144 [SEP] This study examines ligase expression profiling through cell context, selective degradation, and ligase expression. It also discusses links to permeability challenge and degrader optimization, alongside early-phase trial and clinical development."
protac-landscape-r-0336,"Landscape review of nuclear receptors, CRBN programs, and structural dynamics","This review connects linker chemistry, ligase biology, selectivity logic, and distribution challenge. It frames the field around validation cohort, patient stratification, mechanism of resistance, and clinical development.",2021,review-like mixed corpus,review,"Landscape review of nuclear receptors, CRBN programs, and structural dynamics [SEP] This review connects linker chemistry, ligase biology, selectivity logic, and distribution challenge. It frames the field around validation cohort, patient stratification, mechanism of resistance, and clinical development."
protac-landscape-02-0445,E3 ligase selection in CRBN programs: study 445,"This study examines CRBN programs through ligase biology, cell context, and ligase expression. It also discusses links to cooperativity and binding geometry, alongside molecular profiling and clinical development.",2021,Ligase biology,core,"E3 ligase selection in CRBN programs: study 445 [SEP] This study examines CRBN programs through ligase biology, cell context, and ligase expression. It also discusses links to cooperativity and binding geometry, alongside molecular profiling and clinical development."
protac-landscape-03-0463,Ternary complex modeling for residence time: study 463,"This study examines residence time through cooperativity, structural model, and kinetic reasoning. It also discusses links to distribution challenge and oral exposure, alongside molecular profiling and translational biomarker.",2022,Ternary complex,core,"Ternary complex modeling for residence time: study 463 [SEP] This study examines residence time through cooperativity, structural model, and kinetic reasoning. It also discusses links to distribution challenge and oral exposure, alongside molecular profiling and translational biomarker."
protac-landscape-02-0158,E3 ligase selection in VHL recruiters: study 158,"This study examines VHL recruiters through ligase expression, cell context, and recruiter choice. It also discusses links to oral exposure and brain penetration, alongside early-phase trial and mechanism of resistance.",2022,Ligase biology,core,"E3 ligase selection in VHL recruiters: study 158 [SEP] This study examines VHL recruiters through ligase expression, cell context, and recruiter choice. It also discusses links to oral exposure and brain penetration, alongside early-phase trial and mechanism of resistance."
protac-landscape-r-0203,"Landscape review of epigenetic regulators, ligase expression profiling, and cooperativity prediction","This review connects chemical series, tissue dependence, cooperativity, and PK translation. It frames the field around translational biomarker, validation cohort, portfolio review, and clinical development.",2020,review-like mixed corpus,review,"Landscape review of epigenetic regulators, ligase expression profiling, and cooperativity prediction [SEP] This review connects chemical series, tissue dependence, cooperativity, and PK translation. It frames the field around translational biomarker, validation cohort, portfolio review, and clinical development."
protac-landscape-r-0394,"Landscape review of transcription factors, DCAF strategies, and degradation selectivity","This review connects linker chemistry, tissue dependence, selectivity logic, and dose projection. It frames the field around mechanism of resistance, early-phase trial, translational biomarker, and validation cohort.",2025,review-like mixed corpus,review,"Landscape review of transcription factors, DCAF strategies, and degradation selectivity [SEP] This review connects linker chemistry, tissue dependence, selectivity logic, and dose projection. It frames the field around mechanism of resistance, early-phase trial, translational biomarker, and validation cohort."
protac-landscape-03-0237,Ternary complex modeling for cooperativity prediction: study 237,"This study examines cooperativity prediction through selectivity logic, binding geometry, and cooperativity. It also discusses links to ligase biology and tissue dependence, alongside clinical development and dose optimization.",2024,Ternary complex,core,"Ternary complex modeling for cooperativity prediction: study 237 [SEP] This study examines cooperativity prediction through selectivity logic, binding geometry, and cooperativity. It also discusses links to ligase biology and tissue dependence, alongside clinical development and dose optimization."
protac-landscape-x-0468,Integrated analysis of human dose projection with epigenetic regulators: study 468,"This paper links dose projection and brain penetration to structure-activity relationship and chemical series. The framing emphasizes real-world evidence, mechanism of resistance, and dose optimization across mixed translational contexts.",2025,PK and translation + Degrader chemistry,crossover,"Integrated analysis of human dose projection with epigenetic regulators: study 468 [SEP] This paper links dose projection and brain penetration to structure-activity relationship and chemical series. The framing emphasizes real-world evidence, mechanism of resistance, and dose optimization across mixed translational contexts."
protac-landscape-02-0148,E3 ligase selection in ligase expression profiling: study 148,"This study examines ligase expression profiling through ligase expression, cell context, and ligase biology. It also discusses links to cooperativity and kinetic reasoning, alongside clinical development and mechanism of resistance.",2024,Ligase biology,core,"E3 ligase selection in ligase expression profiling: study 148 [SEP] This study examines ligase expression profiling through ligase expression, cell context, and ligase biology. It also discusses links to cooperativity and kinetic reasoning, alongside clinical development and mechanism of resistance."
protac-landscape-03-0126,Ternary complex modeling for structural dynamics: study 126,"This study examines structural dynamics through structural model, ternary complex, and selectivity logic. It also discusses links to cell context and selective degradation, alongside validation cohort and early-phase trial.",2021,Ternary complex,core,"Ternary complex modeling for structural dynamics: study 126 [SEP] This study examines structural dynamics through structural model, ternary complex, and selectivity logic. It also discusses links to cell context and selective degradation, alongside validation cohort and early-phase trial."
protac-landscape-03-0111,Ternary complex modeling for residence time: study 111,"This study examines residence time through ternary complex, cooperativity, and selectivity logic. It also discusses links to tissue dependence and recruiter choice, alongside clinical development and translational biomarker.",2024,Ternary complex,core,"Ternary complex modeling for residence time: study 111 [SEP] This study examines residence time through ternary complex, cooperativity, and selectivity logic. It also discusses links to tissue dependence and recruiter choice, alongside clinical development and translational biomarker."
protac-landscape-r-0151,"Landscape review of epigenetic regulators, ligase expression profiling, and cooperativity prediction","This review connects chemical series, recruiter choice, cooperativity, and oral exposure. It frames the field around patient stratification, early-phase trial, validation cohort, and mechanism of resistance.",2022,review-like mixed corpus,review,"Landscape review of epigenetic regulators, ligase expression profiling, and cooperativity prediction [SEP] This review connects chemical series, recruiter choice, cooperativity, and oral exposure. It frames the field around patient stratification, early-phase trial, validation cohort, and mechanism of resistance."
protac-landscape-04-0441,Exposure translation for oral degraders: study 441,"This study examines oral degraders through development path, oral exposure, and brain penetration. It also discusses links to selectivity logic and kinetic reasoning, alongside real-world evidence and clinical development.",2025,PK and translation,core,"Exposure translation for oral degraders: study 441 [SEP] This study examines oral degraders through development path, oral exposure, and brain penetration. It also discusses links to selectivity logic and kinetic reasoning, alongside real-world evidence and clinical development."
protac-landscape-02-0039,E3 ligase selection in DCAF strategies: study 39,"This study examines DCAF strategies through ligase expression, recruiter choice, and ligase biology. It also discusses links to structure-activity relationship and degrader optimization, alongside portfolio review and early-phase trial.",2023,Ligase biology,core,"E3 ligase selection in DCAF strategies: study 39 [SEP] This study examines DCAF strategies through ligase expression, recruiter choice, and ligase biology. It also discusses links to structure-activity relationship and degrader optimization, alongside portfolio review and early-phase trial."
protac-landscape-03-0049,Ternary complex modeling for cooperativity prediction: study 49,"This study examines cooperativity prediction through binding geometry, cooperativity, and structural model. It also discusses links to development path and oral exposure, alongside real-world evidence and portfolio review.",2022,Ternary complex,core,"Ternary complex modeling for cooperativity prediction: study 49 [SEP] This study examines cooperativity prediction through binding geometry, cooperativity, and structural model. It also discusses links to development path and oral exposure, alongside real-world evidence and portfolio review."
protac-landscape-r-0484,"Landscape review of nuclear receptors, CRBN programs, and structural dynamics","This review connects chemical series, tissue dependence, kinetic reasoning, and dose projection. It frames the field around dose optimization, translational biomarker, validation cohort, and molecular profiling.",2025,review-like mixed corpus,review,"Landscape review of nuclear receptors, CRBN programs, and structural dynamics [SEP] This review connects chemical series, tissue dependence, kinetic reasoning, and dose projection. It frames the field around dose optimization, translational biomarker, validation cohort, and molecular profiling."
protac-landscape-x-0376,Integrated analysis of human dose projection with epigenetic regulators: study 376,"This paper links PK translation and distribution challenge to warhead design and structure-activity relationship. The framing emphasizes mechanism of resistance, dose optimization, and patient stratification across mixed translational contexts.",2023,PK and translation + Degrader chemistry,crossover,"Integrated analysis of human dose projection with epigenetic regulators: study 376 [SEP] This paper links PK translation and distribution challenge to warhead design and structure-activity relationship. The framing emphasizes mechanism of resistance, dose optimization, and patient stratification across mixed translational contexts."
protac-landscape-x-0210,Integrated analysis of VHL recruiters with residence time: study 210,"This paper links cell context and ligase biology to structural model and kinetic reasoning. The framing emphasizes dose optimization, early-phase trial, and translational biomarker across mixed translational contexts.",2025,Ligase biology + Ternary complex,crossover,"Integrated analysis of VHL recruiters with residence time: study 210 [SEP] This paper links cell context and ligase biology to structural model and kinetic reasoning. The framing emphasizes dose optimization, early-phase trial, and translational biomarker across mixed translational contexts."
protac-landscape-x-0339,Integrated analysis of residence time with oral degraders: study 339,"This paper links ternary complex and selectivity logic to dose projection and oral exposure. The framing emphasizes dose optimization, portfolio review, and real-world evidence across mixed translational contexts.",2022,Ternary complex + PK and translation,crossover,"Integrated analysis of residence time with oral degraders: study 339 [SEP] This paper links ternary complex and selectivity logic to dose projection and oral exposure. The framing emphasizes dose optimization, portfolio review, and real-world evidence across mixed translational contexts."
protac-landscape-x-0163,Integrated analysis of residence time with oral degraders: study 163,"This paper links selectivity logic and ternary complex to oral exposure and development path. The framing emphasizes clinical development, patient stratification, and validation cohort across mixed translational contexts.",2020,Ternary complex + PK and translation,crossover,"Integrated analysis of residence time with oral degraders: study 163 [SEP] This paper links selectivity logic and ternary complex to oral exposure and development path. The framing emphasizes clinical development, patient stratification, and validation cohort across mixed translational contexts."
protac-landscape-02-0302,E3 ligase selection in VHL recruiters: study 302,"This study examines VHL recruiters through ligase biology, ligase expression, and tissue dependence. It also discusses links to oral exposure and distribution challenge, alongside clinical development and molecular profiling.",2022,Ligase biology,core,"E3 ligase selection in VHL recruiters: study 302 [SEP] This study examines VHL recruiters through ligase biology, ligase expression, and tissue dependence. It also discusses links to oral exposure and distribution challenge, alongside clinical development and molecular profiling."
protac-landscape-02-0287,E3 ligase selection in DCAF strategies: study 287,"This study examines DCAF strategies through cell context, selective degradation, and ligase expression. It also discusses links to development path and PK translation, alongside real-world evidence and portfolio review.",2025,Ligase biology,core,"E3 ligase selection in DCAF strategies: study 287 [SEP] This study examines DCAF strategies through cell context, selective degradation, and ligase expression. It also discusses links to development path and PK translation, alongside real-world evidence and portfolio review."
protac-landscape-r-0195,"Landscape review of epigenetic regulators, ligase expression profiling, and cooperativity prediction","This review connects structure-activity relationship, recruiter choice, cooperativity, and PK translation. It frames the field around mechanism of resistance, dose optimization, clinical development, and molecular profiling.",2024,review-like mixed corpus,review,"Landscape review of epigenetic regulators, ligase expression profiling, and cooperativity prediction [SEP] This review connects structure-activity relationship, recruiter choice, cooperativity, and PK translation. It frames the field around mechanism of resistance, dose optimization, clinical development, and molecular profiling."
protac-landscape-x-0041,Integrated analysis of kinase targets with CRBN programs: study 41,"This paper links degrader optimization and structure-activity relationship to ligase expression and selective degradation. The framing emphasizes mechanism of resistance, molecular profiling, and early-phase trial across mixed translational contexts.",2024,Degrader chemistry + Ligase biology,crossover,"Integrated analysis of kinase targets with CRBN programs: study 41 [SEP] This paper links degrader optimization and structure-activity relationship to ligase expression and selective degradation. The framing emphasizes mechanism of resistance, molecular profiling, and early-phase trial across mixed translational contexts."
protac-landscape-02-0289,E3 ligase selection in CRBN programs: study 289,"This study examines CRBN programs through selective degradation, recruiter choice, and ligase biology. It also discusses links to structural model and ternary complex, alongside real-world evidence and dose optimization.",2021,Ligase biology,core,"E3 ligase selection in CRBN programs: study 289 [SEP] This study examines CRBN programs through selective degradation, recruiter choice, and ligase biology. It also discusses links to structural model and ternary complex, alongside real-world evidence and dose optimization."
protac-landscape-x-0184,Integrated analysis of human dose projection with epigenetic regulators: study 184,"This paper links development path and PK translation to warhead design and linker chemistry. The framing emphasizes clinical development, dose optimization, and validation cohort across mixed translational contexts.",2023,PK and translation + Degrader chemistry,crossover,"Integrated analysis of human dose projection with epigenetic regulators: study 184 [SEP] This paper links development path and PK translation to warhead design and linker chemistry. The framing emphasizes clinical development, dose optimization, and validation cohort across mixed translational contexts."
protac-landscape-x-0469,Integrated analysis of kinase targets with CRBN programs: study 469,"This paper links degrader optimization and linker chemistry to tissue dependence and cell context. The framing emphasizes dose optimization, molecular profiling, and mechanism of resistance across mixed translational contexts.",2020,Degrader chemistry + Ligase biology,crossover,"Integrated analysis of kinase targets with CRBN programs: study 469 [SEP] This paper links degrader optimization and linker chemistry to tissue dependence and cell context. The framing emphasizes dose optimization, molecular profiling, and mechanism of resistance across mixed translational contexts."
protac-landscape-x-0014,Integrated analysis of VHL recruiters with residence time: study 14,"This paper links ligase biology and recruiter choice to ternary complex and cooperativity. The framing emphasizes molecular profiling, portfolio review, and patient stratification across mixed translational contexts.",2021,Ligase biology + Ternary complex,crossover,"Integrated analysis of VHL recruiters with residence time: study 14 [SEP] This paper links ligase biology and recruiter choice to ternary complex and cooperativity. The framing emphasizes molecular profiling, portfolio review, and patient stratification across mixed translational contexts."
protac-landscape-02-0215,E3 ligase selection in DCAF strategies: study 215,"This study examines DCAF strategies through ligase expression, selective degradation, and tissue dependence. It also discusses links to development path and oral exposure, alongside dose optimization and translational biomarker.",2025,Ligase biology,core,"E3 ligase selection in DCAF strategies: study 215 [SEP] This study examines DCAF strategies through ligase expression, selective degradation, and tissue dependence. It also discusses links to development path and oral exposure, alongside dose optimization and translational biomarker."
protac-landscape-02-0304,E3 ligase selection in ligase expression profiling: study 304,"This study examines ligase expression profiling through cell context, selective degradation, and ligase expression. It also discusses links to binding geometry and ternary complex, alongside clinical development and molecular profiling.",2024,Ligase biology,core,"E3 ligase selection in ligase expression profiling: study 304 [SEP] This study examines ligase expression profiling through cell context, selective degradation, and ligase expression. It also discusses links to binding geometry and ternary complex, alongside clinical development and molecular profiling."
protac-landscape-x-0009,Integrated analysis of kinase targets with CRBN programs: study 9,"This paper links structure-activity relationship and linker chemistry to recruiter choice and ligase biology. The framing emphasizes molecular profiling, patient stratification, and portfolio review across mixed translational contexts.",2022,Degrader chemistry + Ligase biology,crossover,"Integrated analysis of kinase targets with CRBN programs: study 9 [SEP] This paper links structure-activity relationship and linker chemistry to recruiter choice and ligase biology. The framing emphasizes molecular profiling, patient stratification, and portfolio review across mixed translational contexts."
protac-landscape-r-0262,"Landscape review of transcription factors, DCAF strategies, and degradation selectivity","This review connects permeability challenge, tissue dependence, ternary complex, and distribution challenge. It frames the field around mechanism of resistance, clinical development, patient stratification, and translational biomarker.",2025,review-like mixed corpus,review,"Landscape review of transcription factors, DCAF strategies, and degradation selectivity [SEP] This review connects permeability challenge, tissue dependence, ternary complex, and distribution challenge. It frames the field around mechanism of resistance, clinical development, patient stratification, and translational biomarker."
protac-landscape-01-0124,Degrader design for nuclear receptors: study 124,"This study examines nuclear receptors through structure-activity relationship, warhead design, and permeability challenge. It also discusses links to ligase expression and ligase biology, alongside patient stratification and real-world evidence.",2023,Degrader chemistry,core,"Degrader design for nuclear receptors: study 124 [SEP] This study examines nuclear receptors through structure-activity relationship, warhead design, and permeability challenge. It also discusses links to ligase expression and ligase biology, alongside patient stratification and real-world evidence."
protac-landscape-04-0309,Exposure translation for oral degraders: study 309,"This study examines oral degraders through development path, PK translation, and oral exposure. It also discusses links to structural model and selectivity logic, alongside validation cohort and patient stratification.",2025,PK and translation,core,"Exposure translation for oral degraders: study 309 [SEP] This study examines oral degraders through development path, PK translation, and oral exposure. It also discusses links to structural model and selectivity logic, alongside validation cohort and patient stratification."
