record_id,title,abstract,year,seed_theme,record_type,text_for_embedding,original_cluster_id,cluster,probability,cluster_display,cluster_theme,pc1_plot,pc2_plot,pc1_cluster,pc2_cluster,pc3_cluster,pc4_cluster
breast-cancer-03-0049,Immunotherapy programs in triple-negative disease: study 49,"This study examines triple-negative disease through TNBC immune context, PD-L1 selection, and microenvironment state. It also discusses links to liquid biopsy and response tracking, alongside early-phase trial and clinical development.",2022,TNBC immunotherapy,core,"Immunotherapy programs in triple-negative disease: study 49 [SEP] This study examines triple-negative disease through TNBC immune context, PD-L1 selection, and microenvironment state. It also discusses links to liquid biopsy and response tracking, alongside early-phase trial and clinical development.",1,2,0.9583815205363089,Cluster 2,TNBC immunotherapy,0.0587824468658902,-0.10623421888216031,0.0587824468658902,-0.10623421888216031,-0.18660611805110894,0.05273707170765377
breast-cancer-r-0484,"Landscape review of HER2 antibody combinations, ESR1 mutations, and PD-L1 stratification","This review connects combination treatment, targeted escape, TNBC immune context, and liquid biopsy. It frames the field around early-phase trial, portfolio review, mechanism of resistance, and molecular profiling.",2025,review-like mixed corpus,review,"Landscape review of HER2 antibody combinations, ESR1 mutations, and PD-L1 stratification [SEP] This review connects combination treatment, targeted escape, TNBC immune context, and liquid biopsy. It frames the field around early-phase trial, portfolio review, mechanism of resistance, and molecular profiling.",3,4,1.0,Cluster 4,Review hub: HER2 antibody combinations x ESR1 mutations,-0.30603903232233926,-0.08412762521106805,-0.30603903232233926,-0.08412762521106805,-0.15210068047250372,-0.22335261091204467
breast-cancer-x-0376,Integrated analysis of longitudinal liquid biopsy with brain metastases: study 376,"This paper links response tracking and minimal residual disease to amplification signal and combination treatment. The framing emphasizes mechanism of resistance, clinical development, and portfolio review across mixed translational contexts.",2023,Monitoring and MRD + HER2 biology,crossover,"Integrated analysis of longitudinal liquid biopsy with brain metastases: study 376 [SEP] This paper links response tracking and minimal residual disease to amplification signal and combination treatment. The framing emphasizes mechanism of resistance, clinical development, and portfolio review across mixed translational contexts.",16,17,1.0,Cluster 17,Bridge: Monitoring and MRD x HER2 biology,0.16624082355077346,-0.10823703538208701,0.16624082355077346,-0.10823703538208701,0.2613020369251685,-0.19323573234901248
breast-cancer-x-0210,Integrated analysis of CDK4/6 adaptation with microenvironment phenotypes: study 210,"This paper links hormone signaling and targeted escape to TNBC immune context and combination immunotherapy. The framing emphasizes molecular profiling, early-phase trial, and portfolio review across mixed translational contexts.",2025,Endocrine resistance + TNBC immunotherapy,crossover,"Integrated analysis of CDK4/6 adaptation with microenvironment phenotypes: study 210 [SEP] This paper links hormone signaling and targeted escape to TNBC immune context and combination immunotherapy. The framing emphasizes molecular profiling, early-phase trial, and portfolio review across mixed translational contexts.",17,18,1.0,Cluster 18,Bridge: Endocrine resistance x TNBC immunotherapy,-0.05189732213031146,-0.2756444029551594,-0.05189732213031146,-0.2756444029551594,0.3074638462931739,0.01769716009240473
breast-cancer-x-0339,Integrated analysis of microenvironment phenotypes with ctDNA surveillance: study 339,"This paper links TNBC immune context and combination immunotherapy to ctDNA monitoring and liquid biopsy. The framing emphasizes portfolio review, early-phase trial, and mechanism of resistance across mixed translational contexts.",2022,TNBC immunotherapy + Monitoring and MRD,crossover,"Integrated analysis of microenvironment phenotypes with ctDNA surveillance: study 339 [SEP] This paper links TNBC immune context and combination immunotherapy to ctDNA monitoring and liquid biopsy. The framing emphasizes portfolio review, early-phase trial, and mechanism of resistance across mixed translational contexts.",17,18,1.0,Cluster 18,Bridge: Endocrine resistance x TNBC immunotherapy,0.11250884682274849,-0.29764646768311487,0.11250884682274849,-0.29764646768311487,0.2664364582289111,-0.09800681127726597
breast-cancer-x-0163,Integrated analysis of microenvironment phenotypes with ctDNA surveillance: study 163,"This paper links checkpoint biomarker and TNBC immune context to ctDNA monitoring and response tracking. The framing emphasizes real-world evidence, mechanism of resistance, and early-phase trial across mixed translational contexts.",2020,TNBC immunotherapy + Monitoring and MRD,crossover,"Integrated analysis of microenvironment phenotypes with ctDNA surveillance: study 163 [SEP] This paper links checkpoint biomarker and TNBC immune context to ctDNA monitoring and response tracking. The framing emphasizes real-world evidence, mechanism of resistance, and early-phase trial across mixed translational contexts.",17,18,1.0,Cluster 18,Bridge: Endocrine resistance x TNBC immunotherapy,0.10602426596796147,-0.2769072370271539,0.10602426596796147,-0.2769072370271539,0.2733685643518431,-0.07606798521421079
breast-cancer-02-0302,Endocrine resistance strategy for CDK4/6 adaptation: study 302,"This study examines CDK4/6 adaptation through CDK4/6 adaptation, ER pathway, and targeted escape. It also discusses links to response tracking and ctDNA monitoring, alongside real-world evidence and translational biomarker.",2022,Endocrine resistance,core,"Endocrine resistance strategy for CDK4/6 adaptation: study 302 [SEP] This study examines CDK4/6 adaptation through CDK4/6 adaptation, ER pathway, and targeted escape. It also discusses links to response tracking and ctDNA monitoring, alongside real-world evidence and translational biomarker.",11,12,1.0,Cluster 12,Endocrine resistance,-0.003372050926455595,0.02738540370135602,-0.003372050926455595,0.02738540370135602,0.04557240534352928,0.28617791394060854
breast-cancer-02-0287,Endocrine resistance strategy for PI3K pathway: study 287,"This study examines PI3K pathway through ER pathway, targeted escape, and CDK4/6 adaptation. It also discusses links to liquid biopsy and ctDNA monitoring, alongside portfolio review and translational biomarker.",2025,Endocrine resistance,core,"Endocrine resistance strategy for PI3K pathway: study 287 [SEP] This study examines PI3K pathway through ER pathway, targeted escape, and CDK4/6 adaptation. It also discusses links to liquid biopsy and ctDNA monitoring, alongside portfolio review and translational biomarker.",7,8,1.0,Cluster 8,Endocrine resistance,-0.005774028596070026,0.02674319874070129,-0.005774028596070026,0.02674319874070129,-0.011032295629495384,0.28281060162422933
breast-cancer-r-0195,"Landscape review of brain metastases, selective estrogen degraders, and triple-negative disease","This review connects brain metastasis, ER pathway, combination immunotherapy, and molecular relapse. It frames the field around early-phase trial, real-world evidence, translational biomarker, and mechanism of resistance.",2024,review-like mixed corpus,review,"Landscape review of brain metastases, selective estrogen degraders, and triple-negative disease [SEP] This review connects brain metastasis, ER pathway, combination immunotherapy, and molecular relapse. It frames the field around early-phase trial, real-world evidence, translational biomarker, and mechanism of resistance.",0,1,1.0,Cluster 1,Review hub: brain metastases x selective estrogen degraders,-0.28449592567222715,-0.1302110305960717,-0.28449592567222715,-0.1302110305960717,-0.22303277657057843,-0.1255768786468729
breast-cancer-x-0041,Integrated analysis of HER2-low disease with ESR1 mutations: study 41,"This paper links combination treatment and HER2 biology to ESR1 mutation and targeted escape. The framing emphasizes patient stratification, portfolio review, and real-world evidence across mixed translational contexts.",2024,HER2 biology + Endocrine resistance,crossover,"Integrated analysis of HER2-low disease with ESR1 mutations: study 41 [SEP] This paper links combination treatment and HER2 biology to ESR1 mutation and targeted escape. The framing emphasizes patient stratification, portfolio review, and real-world evidence across mixed translational contexts.",14,15,0.9864249456056722,Cluster 15,Bridge: HER2 biology x Endocrine resistance,-0.07748049921360958,-0.06441212484917556,-0.07748049921360958,-0.06441212484917556,0.36967763785717334,-0.0631996468396667
breast-cancer-02-0289,Endocrine resistance strategy for ESR1 mutations: study 289,"This study examines ESR1 mutations through ER pathway, ESR1 mutation, and CDK4/6 adaptation. It also discusses links to microenvironment state and combination immunotherapy, alongside translational biomarker and portfolio review.",2021,Endocrine resistance,core,"Endocrine resistance strategy for ESR1 mutations: study 289 [SEP] This study examines ESR1 mutations through ER pathway, ESR1 mutation, and CDK4/6 adaptation. It also discusses links to microenvironment state and combination immunotherapy, alongside translational biomarker and portfolio review.",12,13,0.9830548197556358,Cluster 13,Endocrine resistance,-0.09543560073106949,0.013133196344617485,-0.09543560073106949,0.013133196344617485,0.07786376683098321,0.30110461723613857
breast-cancer-x-0184,Integrated analysis of longitudinal liquid biopsy with brain metastases: study 184,"This paper links longitudinal surveillance and response tracking to brain metastasis and antibody development. The framing emphasizes dose optimization, early-phase trial, and portfolio review across mixed translational contexts.",2023,Monitoring and MRD + HER2 biology,crossover,"Integrated analysis of longitudinal liquid biopsy with brain metastases: study 184 [SEP] This paper links longitudinal surveillance and response tracking to brain metastasis and antibody development. The framing emphasizes dose optimization, early-phase trial, and portfolio review across mixed translational contexts.",16,17,0.9666793704371524,Cluster 17,Bridge: Monitoring and MRD x HER2 biology,0.11139223675257903,-0.11310171857021867,0.11139223675257903,-0.11310171857021867,0.29709718138125013,-0.18965196005030363
breast-cancer-x-0469,Integrated analysis of HER2-low disease with ESR1 mutations: study 469,"This paper links amplification signal and resistance adaptation to ESR1 mutation and CDK4/6 adaptation. The framing emphasizes translational biomarker, molecular profiling, and dose optimization across mixed translational contexts.",2020,HER2 biology + Endocrine resistance,crossover,"Integrated analysis of HER2-low disease with ESR1 mutations: study 469 [SEP] This paper links amplification signal and resistance adaptation to ESR1 mutation and CDK4/6 adaptation. The framing emphasizes translational biomarker, molecular profiling, and dose optimization across mixed translational contexts.",14,15,0.9933162747867341,Cluster 15,Bridge: HER2 biology x Endocrine resistance,-0.05258750129831383,-0.08513971289557096,-0.05258750129831383,-0.08513971289557096,0.4153473050097434,-0.023849554770094542
breast-cancer-x-0014,Integrated analysis of CDK4/6 adaptation with microenvironment phenotypes: study 14,"This paper links CDK4/6 adaptation and endocrine resistance to combination immunotherapy and microenvironment state. The framing emphasizes molecular profiling, validation cohort, and early-phase trial across mixed translational contexts.",2021,Endocrine resistance + TNBC immunotherapy,crossover,"Integrated analysis of CDK4/6 adaptation with microenvironment phenotypes: study 14 [SEP] This paper links CDK4/6 adaptation and endocrine resistance to combination immunotherapy and microenvironment state. The framing emphasizes molecular profiling, validation cohort, and early-phase trial across mixed translational contexts.",17,18,1.0,Cluster 18,Bridge: Endocrine resistance x TNBC immunotherapy,-0.0504526098272842,-0.25573605580794795,-0.0504526098272842,-0.25573605580794795,0.33490835628272186,0.04978815318559654
breast-cancer-02-0215,Endocrine resistance strategy for PI3K pathway: study 215,"This study examines PI3K pathway through ER pathway, hormone signaling, and targeted escape. It also discusses links to minimal residual disease and response tracking, alongside real-world evidence and early-phase trial.",2025,Endocrine resistance,core,"Endocrine resistance strategy for PI3K pathway: study 215 [SEP] This study examines PI3K pathway through ER pathway, hormone signaling, and targeted escape. It also discusses links to minimal residual disease and response tracking, alongside real-world evidence and early-phase trial.",7,8,0.9749096257545061,Cluster 8,Endocrine resistance,0.04415685041572011,0.05596695031231992,0.04415685041572011,0.05596695031231992,-0.06040350541822121,0.27481557146596003
breast-cancer-02-0304,Endocrine resistance strategy for selective estrogen degraders: study 304,"This study examines selective estrogen degraders through targeted escape, ER pathway, and ESR1 mutation. It also discusses links to microenvironment state and PD-L1 selection, alongside validation cohort and dose optimization.",2024,Endocrine resistance,core,"Endocrine resistance strategy for selective estrogen degraders: study 304 [SEP] This study examines selective estrogen degraders through targeted escape, ER pathway, and ESR1 mutation. It also discusses links to microenvironment state and PD-L1 selection, alongside validation cohort and dose optimization.",5,6,0.9583885213941864,Cluster 6,Endocrine resistance,-0.09782237327857864,-0.005930782883623095,-0.09782237327857864,-0.005930782883623095,-0.07549771450222931,0.37018116624847786
breast-cancer-x-0009,Integrated analysis of HER2-low disease with ESR1 mutations: study 9,"This paper links amplification signal and antibody development to hormone signaling and ER pathway. The framing emphasizes translational biomarker, molecular profiling, and patient stratification across mixed translational contexts.",2022,HER2 biology + Endocrine resistance,crossover,"Integrated analysis of HER2-low disease with ESR1 mutations: study 9 [SEP] This paper links amplification signal and antibody development to hormone signaling and ER pathway. The framing emphasizes translational biomarker, molecular profiling, and patient stratification across mixed translational contexts.",14,15,0.9440491014598279,Cluster 15,Bridge: HER2 biology x Endocrine resistance,-0.05380483033546634,-0.06861514183065848,-0.05380483033546634,-0.06861514183065848,0.42633991600216875,-0.05517201131320209
breast-cancer-r-0262,"Landscape review of HER2 resistance, PI3K pathway, and combination checkpoint blockade","This review connects HER2 biology, endocrine resistance, combination immunotherapy, and minimal residual disease. It frames the field around mechanism of resistance, portfolio review, validation cohort, and real-world evidence.",2025,review-like mixed corpus,review,"Landscape review of HER2 resistance, PI3K pathway, and combination checkpoint blockade [SEP] This review connects HER2 biology, endocrine resistance, combination immunotherapy, and minimal residual disease. It frames the field around mechanism of resistance, portfolio review, validation cohort, and real-world evidence.",2,3,0.9817891032860815,Cluster 3,Review hub: HER2 resistance x PI3K pathway,-0.2586167265565506,-0.06390225890322522,-0.2586167265565506,-0.06390225890322522,-0.24006424046809433,-0.16849730270543214
breast-cancer-01-0124,HER2-focused development in HER2 antibody combinations: study 124,"This study examines HER2 antibody combinations through brain metastasis, combination treatment, and antibody development. It also discusses links to ESR1 mutation and targeted escape, alongside mechanism of resistance and validation cohort.",2023,HER2 biology,core,"HER2-focused development in HER2 antibody combinations: study 124 [SEP] This study examines HER2 antibody combinations through brain metastasis, combination treatment, and antibody development. It also discusses links to ESR1 mutation and targeted escape, alongside mechanism of resistance and validation cohort.",8,9,0.9929496237514283,Cluster 9,HER2 biology,-0.10943249233561243,0.41825128643089793,-0.10943249233561243,0.41825128643089793,0.08227045092377364,-0.09941585256106977
breast-cancer-04-0309,Residual disease monitoring in ctDNA surveillance: study 309,"This study examines ctDNA surveillance through longitudinal surveillance, ctDNA monitoring, and response tracking. It also discusses links to checkpoint biomarker and TNBC immune context, alongside portfolio review and dose optimization.",2025,Monitoring and MRD,core,"Residual disease monitoring in ctDNA surveillance: study 309 [SEP] This study examines ctDNA surveillance through longitudinal surveillance, ctDNA monitoring, and response tracking. It also discusses links to checkpoint biomarker and TNBC immune context, alongside portfolio review and dose optimization.",19,20,0.9451625331408188,Cluster 20,Monitoring and MRD,0.2935749342829209,-0.08627381023590414,0.2935749342829209,-0.08627381023590414,-0.11734590712606738,-0.046651679962181385
breast-cancer-x-0287,Integrated analysis of microenvironment phenotypes with ctDNA surveillance: study 287,"This paper links PD-L1 selection and microenvironment state to longitudinal surveillance and liquid biopsy. The framing emphasizes patient stratification, early-phase trial, and real-world evidence across mixed translational contexts.",2024,TNBC immunotherapy + Monitoring and MRD,crossover,"Integrated analysis of microenvironment phenotypes with ctDNA surveillance: study 287 [SEP] This paper links PD-L1 selection and microenvironment state to longitudinal surveillance and liquid biopsy. The framing emphasizes patient stratification, early-phase trial, and real-world evidence across mixed translational contexts.",17,18,1.0,Cluster 18,Bridge: Endocrine resistance x TNBC immunotherapy,0.11120894375851106,-0.3014907515085723,0.11120894375851106,-0.3014907515085723,0.278846691913879,-0.09074734012036079
breast-cancer-x-0148,Integrated analysis of longitudinal liquid biopsy with brain metastases: study 148,"This paper links response tracking and molecular relapse to amplification signal and HER2 biology. The framing emphasizes early-phase trial, mechanism of resistance, and patient stratification across mixed translational contexts.",2023,Monitoring and MRD + HER2 biology,crossover,"Integrated analysis of longitudinal liquid biopsy with brain metastases: study 148 [SEP] This paper links response tracking and molecular relapse to amplification signal and HER2 biology. The framing emphasizes early-phase trial, mechanism of resistance, and patient stratification across mixed translational contexts.",16,17,0.9922074500362122,Cluster 17,Bridge: Monitoring and MRD x HER2 biology,0.101626783129828,-0.0939858668916005,0.101626783129828,-0.0939858668916005,0.3186003585260325,-0.1638525790884205
breast-cancer-02-0119,Endocrine resistance strategy for PI3K pathway: study 119,"This study examines PI3K pathway through ER pathway, targeted escape, and endocrine resistance. It also discusses links to liquid biopsy and longitudinal surveillance, alongside patient stratification and dose optimization.",2025,Endocrine resistance,core,"Endocrine resistance strategy for PI3K pathway: study 119 [SEP] This study examines PI3K pathway through ER pathway, targeted escape, and endocrine resistance. It also discusses links to liquid biopsy and longitudinal surveillance, alongside patient stratification and dose optimization.",7,8,1.0,Cluster 8,Endocrine resistance,0.009232217683285611,0.0459535585073823,0.009232217683285611,0.0459535585073823,-0.010263234906594514,0.3127682018875559
breast-cancer-01-0407,HER2-focused development in brain metastases: study 407,"This study examines brain metastases through combination treatment, amplification signal, and resistance adaptation. It also discusses links to stromal exclusion and PD-L1 selection, alongside early-phase trial and dose optimization.",2024,HER2 biology,core,"HER2-focused development in brain metastases: study 407 [SEP] This study examines brain metastases through combination treatment, amplification signal, and resistance adaptation. It also discusses links to stromal exclusion and PD-L1 selection, alongside early-phase trial and dose optimization.",13,14,0.9649868670655997,Cluster 14,HER2 biology,-0.037835062573743264,0.20229491080284906,-0.037835062573743264,0.20229491080284906,0.05720204992908661,-0.04051190622336262
breast-cancer-03-0158,Immunotherapy programs in PD-L1 stratification: study 158,"This study examines PD-L1 stratification through stromal exclusion, PD-L1 selection, and checkpoint biomarker. It also discusses links to antibody development and amplification signal, alongside molecular profiling and translational biomarker.",2023,TNBC immunotherapy,core,"Immunotherapy programs in PD-L1 stratification: study 158 [SEP] This study examines PD-L1 stratification through stromal exclusion, PD-L1 selection, and checkpoint biomarker. It also discusses links to antibody development and amplification signal, alongside molecular profiling and translational biomarker.",6,7,0.9996730355803394,Cluster 7,TNBC immunotherapy,-0.04387861352770831,-0.05884659962018237,-0.04387861352770831,-0.05884659962018237,-0.09605332592984357,0.08594265902948316
breast-cancer-03-0069,Immunotherapy programs in triple-negative disease: study 69,"This study examines triple-negative disease through checkpoint biomarker, PD-L1 selection, and stromal exclusion. It also discusses links to targeted escape and CDK4/6 adaptation, alongside molecular profiling and validation cohort.",2024,TNBC immunotherapy,core,"Immunotherapy programs in triple-negative disease: study 69 [SEP] This study examines triple-negative disease through checkpoint biomarker, PD-L1 selection, and stromal exclusion. It also discusses links to targeted escape and CDK4/6 adaptation, alongside molecular profiling and validation cohort.",1,2,1.0,Cluster 2,TNBC immunotherapy,-0.016038740699221933,-0.10144016700294942,-0.016038740699221933,-0.10144016700294942,-0.17141839483576077,0.13189637757343625
breast-cancer-03-0134,Immunotherapy programs in PD-L1 stratification: study 134,"This study examines PD-L1 stratification through checkpoint biomarker, TNBC immune context, and PD-L1 selection. It also discusses links to HER2 biology and antibody development, alongside clinical development and molecular profiling.",2023,TNBC immunotherapy,core,"Immunotherapy programs in PD-L1 stratification: study 134 [SEP] This study examines PD-L1 stratification through checkpoint biomarker, TNBC immune context, and PD-L1 selection. It also discusses links to HER2 biology and antibody development, alongside clinical development and molecular profiling.",6,7,0.9960569755076264,Cluster 7,TNBC immunotherapy,-0.05307234911491154,-0.03145373665130918,-0.05307234911491154,-0.03145373665130918,-0.10138889926852572,0.07029932896541943
breast-cancer-r-0406,"Landscape review of HER2 resistance, PI3K pathway, and combination checkpoint blockade","This review connects combination treatment, CDK4/6 adaptation, microenvironment state, and ctDNA monitoring. It frames the field around real-world evidence, molecular profiling, translational biomarker, and portfolio review.",2025,review-like mixed corpus,review,"Landscape review of HER2 resistance, PI3K pathway, and combination checkpoint blockade [SEP] This review connects combination treatment, CDK4/6 adaptation, microenvironment state, and ctDNA monitoring. It frames the field around real-world evidence, molecular profiling, translational biomarker, and portfolio review.",2,3,0.9934195603439444,Cluster 3,Review hub: HER2 resistance x PI3K pathway,-0.3257151553706555,-0.15672024464197898,-0.3257151553706555,-0.15672024464197898,-0.18793784090900853,-0.16944699956249332
breast-cancer-01-0498,HER2-focused development in HER2 resistance: study 498,"This study examines HER2 resistance through resistance adaptation, amplification signal, and antibody development. It also discusses links to longitudinal surveillance and minimal residual disease, alongside real-world evidence and dose optimization.",2025,HER2 biology,core,"HER2-focused development in HER2 resistance: study 498 [SEP] This study examines HER2 resistance through resistance adaptation, amplification signal, and antibody development. It also discusses links to longitudinal surveillance and minimal residual disease, alongside real-world evidence and dose optimization.",9,10,1.0,Cluster 10,HER2 biology,0.061683297873135624,0.34387020374950855,0.061683297873135624,0.34387020374950855,0.018410446186550296,-0.11379835778069285
breast-cancer-03-0062,Immunotherapy programs in PD-L1 stratification: study 62,"This study examines PD-L1 stratification through TNBC immune context, stromal exclusion, and checkpoint biomarker. It also discusses links to HER2 biology and amplification signal, alongside patient stratification and molecular profiling.",2023,TNBC immunotherapy,core,"Immunotherapy programs in PD-L1 stratification: study 62 [SEP] This study examines PD-L1 stratification through TNBC immune context, stromal exclusion, and checkpoint biomarker. It also discusses links to HER2 biology and amplification signal, alongside patient stratification and molecular profiling.",6,7,0.9980530057110988,Cluster 7,TNBC immunotherapy,-0.04500915798588338,-0.04953457193125243,-0.04500915798588338,-0.04953457193125243,-0.09457828026437923,0.08320105308383569
breast-cancer-01-0326,HER2-focused development in HER2 resistance: study 326,"This study examines HER2 resistance through HER2 biology, brain metastasis, and resistance adaptation. It also discusses links to microenvironment state and checkpoint biomarker, alongside mechanism of resistance and early-phase trial.",2021,HER2 biology,core,"HER2-focused development in HER2 resistance: study 326 [SEP] This study examines HER2 resistance through HER2 biology, brain metastasis, and resistance adaptation. It also discusses links to microenvironment state and checkpoint biomarker, alongside mechanism of resistance and early-phase trial.",9,10,1.0,Cluster 10,HER2 biology,-0.08626950644246832,0.3323752639918162,-0.08626950644246832,0.3323752639918162,0.07589965220400623,-0.04716536278430197
breast-cancer-01-0343,HER2-focused development in brain metastases: study 343,"This study examines brain metastases through resistance adaptation, brain metastasis, and combination treatment. It also discusses links to ESR1 mutation and targeted escape, alongside validation cohort and real-world evidence.",2020,HER2 biology,core,"HER2-focused development in brain metastases: study 343 [SEP] This study examines brain metastases through resistance adaptation, brain metastasis, and combination treatment. It also discusses links to ESR1 mutation and targeted escape, alongside validation cohort and real-world evidence.",13,14,0.9818324487782825,Cluster 14,HER2 biology,-0.04281908757928373,0.25319112379149217,-0.04281908757928373,0.25319112379149217,0.10900594634675109,-0.023839120044422783
breast-cancer-x-0357,Integrated analysis of HER2-low disease with ESR1 mutations: study 357,"This paper links brain metastasis and HER2 biology to hormone signaling and targeted escape. The framing emphasizes mechanism of resistance, dose optimization, and translational biomarker across mixed translational contexts.",2022,HER2 biology + Endocrine resistance,crossover,"Integrated analysis of HER2-low disease with ESR1 mutations: study 357 [SEP] This paper links brain metastasis and HER2 biology to hormone signaling and targeted escape. The framing emphasizes mechanism of resistance, dose optimization, and translational biomarker across mixed translational contexts.",14,15,1.0,Cluster 15,Bridge: HER2 biology x Endocrine resistance,-0.05096090792983554,-0.03760143316553606,-0.05096090792983554,-0.03760143316553606,0.4062936187617892,-0.059466547728644376
breast-cancer-x-0267,Integrated analysis of microenvironment phenotypes with ctDNA surveillance: study 267,"This paper links stromal exclusion and PD-L1 selection to molecular relapse and minimal residual disease. The framing emphasizes validation cohort, clinical development, and real-world evidence across mixed translational contexts.",2022,TNBC immunotherapy + Monitoring and MRD,crossover,"Integrated analysis of microenvironment phenotypes with ctDNA surveillance: study 267 [SEP] This paper links stromal exclusion and PD-L1 selection to molecular relapse and minimal residual disease. The framing emphasizes validation cohort, clinical development, and real-world evidence across mixed translational contexts.",17,18,1.0,Cluster 18,Bridge: Endocrine resistance x TNBC immunotherapy,0.1483485324256353,-0.2661976852429047,0.1483485324256353,-0.2661976852429047,0.23137912608843095,-0.10578243647258437
breast-cancer-02-0283,Endocrine resistance strategy for PI3K pathway: study 283,"This study examines PI3K pathway through targeted escape, ER pathway, and hormone signaling. It also discusses links to checkpoint biomarker and stromal exclusion, alongside portfolio review and early-phase trial.",2021,Endocrine resistance,core,"Endocrine resistance strategy for PI3K pathway: study 283 [SEP] This study examines PI3K pathway through targeted escape, ER pathway, and hormone signaling. It also discusses links to checkpoint biomarker and stromal exclusion, alongside portfolio review and early-phase trial.",7,8,1.0,Cluster 8,Endocrine resistance,-0.08805069335761694,0.02102680829725564,-0.08805069335761694,0.02102680829725564,-0.03175304928517762,0.32455782010052103
breast-cancer-x-0368,Integrated analysis of longitudinal liquid biopsy with brain metastases: study 368,"This paper links liquid biopsy and response tracking to combination treatment and amplification signal. The framing emphasizes real-world evidence, patient stratification, and portfolio review across mixed translational contexts.",2021,Monitoring and MRD + HER2 biology,crossover,"Integrated analysis of longitudinal liquid biopsy with brain metastases: study 368 [SEP] This paper links liquid biopsy and response tracking to combination treatment and amplification signal. The framing emphasizes real-world evidence, patient stratification, and portfolio review across mixed translational contexts.",16,17,0.9940616666332341,Cluster 17,Bridge: Monitoring and MRD x HER2 biology,0.11664478760788873,-0.13510785762786598,0.11664478760788873,-0.13510785762786598,0.2914459772457155,-0.1809094364977792
breast-cancer-01-0300,HER2-focused development in HER2 antibody combinations: study 300,"This study examines HER2 antibody combinations through resistance adaptation, HER2 biology, and brain metastasis. It also discusses links to liquid biopsy and response tracking, alongside translational biomarker and dose optimization.",2025,HER2 biology,core,"HER2-focused development in HER2 antibody combinations: study 300 [SEP] This study examines HER2 antibody combinations through resistance adaptation, HER2 biology, and brain metastasis. It also discusses links to liquid biopsy and response tracking, alongside translational biomarker and dose optimization.",8,9,0.9907850567459167,Cluster 9,HER2 biology,-0.03321160754366399,0.4083788703207529,-0.03321160754366399,0.4083788703207529,0.07300235875082456,-0.17779110323250677
breast-cancer-03-0462,Immunotherapy programs in PD-L1 stratification: study 462,"This study examines PD-L1 stratification through checkpoint biomarker, microenvironment state, and PD-L1 selection. It also discusses links to ER pathway and ESR1 mutation, alongside translational biomarker and patient stratification.",2021,TNBC immunotherapy,core,"Immunotherapy programs in PD-L1 stratification: study 462 [SEP] This study examines PD-L1 stratification through checkpoint biomarker, microenvironment state, and PD-L1 selection. It also discusses links to ER pathway and ESR1 mutation, alongside translational biomarker and patient stratification.",6,7,1.0,Cluster 7,TNBC immunotherapy,-0.06261643902987442,-0.11717383137984318,-0.06261643902987442,-0.11717383137984318,-0.08924472104614951,0.1713326855236946
breast-cancer-x-0374,Integrated analysis of CDK4/6 adaptation with microenvironment phenotypes: study 374,"This paper links ESR1 mutation and endocrine resistance to microenvironment state and combination immunotherapy. The framing emphasizes mechanism of resistance, portfolio review, and real-world evidence across mixed translational contexts.",2021,Endocrine resistance + TNBC immunotherapy,crossover,"Integrated analysis of CDK4/6 adaptation with microenvironment phenotypes: study 374 [SEP] This paper links ESR1 mutation and endocrine resistance to microenvironment state and combination immunotherapy. The framing emphasizes mechanism of resistance, portfolio review, and real-world evidence across mixed translational contexts.",17,18,1.0,Cluster 18,Bridge: Endocrine resistance x TNBC immunotherapy,-0.06850317905249928,-0.25182490537126284,-0.06850317905249928,-0.25182490537126284,0.33230244825860833,0.04840694283822522
breast-cancer-01-0304,HER2-focused development in HER2 antibody combinations: study 304,"This study examines HER2 antibody combinations through HER2 biology, resistance adaptation, and brain metastasis. It also discusses links to ER pathway and CDK4/6 adaptation, alongside portfolio review and dose optimization.",2023,HER2 biology,core,"HER2-focused development in HER2 antibody combinations: study 304 [SEP] This study examines HER2 antibody combinations through HER2 biology, resistance adaptation, and brain metastasis. It also discusses links to ER pathway and CDK4/6 adaptation, alongside portfolio review and dose optimization.",8,9,0.9860247914689261,Cluster 9,HER2 biology,-0.13715188871973177,0.41149738323590246,-0.13715188871973177,0.41149738323590246,0.07719602633045207,-0.10257510766060729
breast-cancer-03-0238,Immunotherapy programs in PD-L1 stratification: study 238,"This study examines PD-L1 stratification through TNBC immune context, checkpoint biomarker, and stromal exclusion. It also discusses links to response tracking and liquid biopsy, alongside molecular profiling and mechanism of resistance.",2025,TNBC immunotherapy,core,"Immunotherapy programs in PD-L1 stratification: study 238 [SEP] This study examines PD-L1 stratification through TNBC immune context, checkpoint biomarker, and stromal exclusion. It also discusses links to response tracking and liquid biopsy, alongside molecular profiling and mechanism of resistance.",6,7,0.9866678816104701,Cluster 7,TNBC immunotherapy,0.03225446506924611,-0.11122351693872187,0.03225446506924611,-0.11122351693872187,-0.1264517726160594,0.08834409742980738
